Month,y,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,y_lag_12,y_lag_13,y_lag_14,y_lag_15,y_lag_16,y_lag_17,y_rolling_3_mean,y_rolling_3_std,y_rolling_6_mean,y_rolling_6_std,y_rolling_9_mean,y_rolling_9_std,y_rolling_12_mean,y_rolling_12_std,y_ewma_alpha_0.3,y_ewma_alpha_0.5,y_ewma_alpha_0.8,Month_Month,Month_Quarter,Month_Is_quarter_end,Month_Is_quarter_start,Month_Is_year_end,Month_Is_year_start,Month_Elapsed,Month_Month_sin_1,Month_Month_sin_2,Month_Month_sin_3,Month_Month_sin_4,Month_Month_sin_5,Month_Month_sin_6,Month_Month_cos_1,Month_Month_cos_2,Month_Month_cos_3,Month_Month_cos_4,Month_Month_cos_5,Month_Month_cos_6,Month_Quarter_sin_1,Month_Quarter_sin_2,Month_Quarter_sin_3,Month_Quarter_sin_4,Month_Quarter_sin_5,Month_Quarter_sin_6,Month_Quarter_cos_1,Month_Quarter_cos_2,Month_Quarter_cos_3,Month_Quarter_cos_4,Month_Quarter_cos_5,Month_Quarter_cos_6,type
1998-12-01,1852.705,1380.78,1275.657,1379.417,1598.055,1661.838,1425.664,2025.745,1554.456,1290.949,1280.337,1464.042,1536.308,1345.2847,60.30318,1453.5685,146.61536,1463.2329,183.34831,1594.4342,294.88373,1422.6742567867561,1378.3031271711493,1365.674212622034,12,4,0,0,0,0,912470400,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-4.7773603e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1999-01-01,2404.592,1852.705,1380.78,1275.657,1379.417,1598.055,1661.838,2150.511,2025.745,1554.456,1290.949,1280.337,1464.042,1503.0474,307.34033,1524.742,217.07951,1468.5131,194.75644,1580.0143,275.46655,1551.683479750729,1615.5040635855746,1755.2988425244066,1,1,0,1,0,1,915148800,0.5,0.8660254,1.0,0.8660254,0.5,1.2246469e-16,0.8660254,0.5,6.123234e-17,-0.5,-0.8660254,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1999-02-01,1856.671,2404.592,1852.705,1380.78,1275.657,1379.417,1598.055,1787.859,2150.511,2025.745,1554.456,1290.949,1280.337,1879.359,512.42615,1648.5343,424.0309,1584.1412,362.0117,1601.1876,328.04962,1807.5560358255102,2010.0480317927872,2274.733368504881,2,1,0,0,0,0,917827200,0.8660254,0.8660254,1.2246469e-16,-0.8660254,-0.8660254,-2.4492937e-16,0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1999-03-01,1901.501,1856.671,2404.592,1852.705,1380.78,1275.657,1379.417,1805.183,1787.859,2150.511,2025.745,1554.456,1290.949,2037.9894,317.4934,1691.637,430.96097,1648.3755,352.16827,1606.922,332.18466,1822.2905250778572,1933.3595158963935,1940.2834737009762,3,1,0,0,0,0,920246400,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,1.1943401e-15,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
1999-04-01,1452.413,1901.501,1856.671,2404.592,1852.705,1380.78,1275.657,1363.939,1805.183,1787.859,2150.511,2025.745,1554.456,2054.2546,304.2279,1778.651,407.37445,1701.2462,350.26672,1614.9485,338.51407,1846.0536675545,1917.4302579481969,1909.2574947401952,4,2,0,1,0,0,922924800,0.8660254,-0.8660254,-2.4492937e-16,0.8660254,-0.8660254,-4.8985874e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1999-05-01,1278.647,1452.413,1901.501,1856.671,2404.592,1852.705,1380.78,1278.563,1363.939,1805.183,1787.859,2150.511,2025.745,1736.8617,247.35747,1808.1104,368.23657,1677.9768,360.0323,1622.3213,333.47607,1727.9614672881498,1684.9216289740984,1543.7818989480388,5,2,0,0,0,0,925516800,0.5,-0.8660254,1.0,-0.8660254,0.5,2.3886801e-15,-0.8660254,0.5,1.1943401e-15,-0.5,0.8660254,-1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1999-06-01,1389.855,1278.647,1452.413,1901.501,1856.671,2404.592,1852.705,1425.664,1278.563,1363.939,1805.183,1787.859,2150.511,1544.187,321.4088,1791.0881,393.43933,1642.487,383.85007,1622.3284,333.4682,1593.1671271017049,1481.7843144870492,1331.6739797896078,6,2,0,0,0,0,928195200,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,2.3886801e-15,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
1999-07-01,1685.751,1389.855,1278.647,1452.413,1901.501,1856.671,2404.592,1661.838,1425.664,1278.563,1363.939,1805.183,1787.859,1373.6383,88.01074,1713.9465,423.19238,1643.6467,382.9706,1619.3442,335.54184,1532.1734889711934,1435.8196572435245,1378.2187959579214,7,3,0,1,0,0,930787200,-0.5,0.8660254,-1.0,0.8660254,-0.5,8.5725277e-16,-0.8660254,0.5,-4.2862639e-16,-0.5,0.8660254,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1999-08-01,1649.913,1685.751,1389.855,1278.647,1452.413,1901.501,1856.671,1598.055,1661.838,1425.664,1278.563,1363.939,1805.183,1451.4177,210.41837,1594.1396,258.12424,1689.2128,357.24673,1621.337,335.88797,1578.2467422798354,1560.7853286217623,1624.2445591915844,8,3,0,0,0,0,933465600,-0.8660254,0.8660254,-4.8985874e-16,-0.8660254,0.8660254,-9.797175e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1999-09-01,1339.534,1649.913,1685.751,1389.855,1278.647,1452.413,1901.501,1379.417,1598.055,1661.838,1425.664,1278.563,1363.939,1575.173,161.48734,1559.68,228.12444,1719.1165,338.9999,1625.6584,335.8948,1599.7466195958846,1605.3491643108812,1644.779311838317,9,3,0,0,0,0,936144000,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,8.5787174e-16,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
1999-10-01,1272.496,1339.534,1649.913,1685.751,1389.855,1278.647,1452.413,1275.657,1379.417,1598.055,1661.838,1425.664,1278.563,1558.3993,190.38806,1466.0188,166.8484,1662.0974,356.4309,1622.335,338.73807,1521.6828337171191,1472.4415821554408,1400.5830623676634,10,4,0,1,0,0,938736000,-0.8660254,-0.8660254,2.3886801e-15,0.8660254,0.8660254,-4.7773603e-15,0.5,-0.5,-1.0,-0.5,0.5,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1999-11-01,1393.703,1272.496,1339.534,1649.913,1685.751,1389.855,1278.647,1380.78,1275.657,1379.417,1598.055,1661.838,1425.664,1420.6477,201.35905,1436.0327,184.96643,1536.309,243.52374,1622.0715,339.03326,1446.9267836019835,1372.4687910777204,1298.1134124735327,11,4,0,0,0,0,941414400,-0.5,-0.8660254,-1.0,-0.8660254,-0.5,4.899825e-15,0.8660254,0.5,-2.4499126e-15,-0.5,-0.8660254,-1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
1999-12-01,1934.585,1393.703,1272.496,1339.534,1649.913,1685.751,1389.855,1852.705,1380.78,1275.657,1379.417,1598.055,1661.838,1335.2444,60.717255,1455.2086,170.80875,1484.8682,214.56924,1623.1484,338.21667,1430.9596485213883,1383.0858955388603,1374.5850824947065,12,4,0,0,0,0,944006400,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-4.7773603e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
2000-01-01,2376.644,1934.585,1393.703,1272.496,1339.534,1649.913,1685.751,2404.592,1852.705,1380.78,1275.657,1379.417,1598.055,1533.5947,352.51627,1545.997,253.75327,1488.5441,222.72752,1629.9718,344.04462,1582.0472539649718,1658.8354477694302,1822.5850164989413,1,1,0,1,0,1,946684800,0.5,0.8660254,1.0,0.8660254,0.5,1.2246469e-16,0.8660254,0.5,6.123234e-17,-0.5,-0.8660254,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
2000-02-01,2067.246,2376.644,1934.585,1393.703,1272.496,1339.534,1649.913,1856.671,2404.592,1852.705,1380.78,1275.657,1379.417,1901.644,492.29776,1661.1459,427.2801,1591.2365,369.01303,1627.6427,338.37195,1820.42627777548,2017.739723884715,2265.832203299788,2,1,0,0,0,0,949363200,0.8660254,0.8660254,1.2246469e-16,-0.8660254,-0.8660254,-2.4492937e-16,0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
2000-03-01,1716.727,2067.246,2376.644,1934.585,1393.703,1272.496,1339.534,1901.501,1856.671,2404.592,1852.705,1380.78,1275.657,2126.1584,226.84143,1730.7013,457.95297,1678.8585,379.00183,1645.1907,356.31363,1894.4721944428359,2042.4928619423576,2106.9632406599576,3,1,0,0,0,0,951868800,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,1.1943401e-15,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
2000-04-01,1429.67,1716.727,2067.246,2376.644,1934.585,1393.703,1272.496,1452.413,1901.501,1856.671,2404.592,1852.705,1380.78,2053.539,330.17197,1793.5668,417.63037,1715.1776,363.17667,1629.7928,348.12885,1841.148636109985,1879.609930971179,1794.7742481319915,4,2,0,1,0,0,954547200,0.8660254,-0.8660254,-2.4492937e-16,0.8660254,-0.8660254,-4.8985874e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
2000-05-01,1367.622,1429.67,1716.727,2067.246,2376.644,1934.585,1393.703,1278.647,1452.413,1901.501,1856.671,2404.592,1852.705,1737.881,319.31396,1819.7625,381.80215,1686.7242,375.58966,1627.8976,349.24243,1717.7050452769895,1654.6399654855895,1502.6908496263984,5,2,0,0,0,0,957139200,0.5,-0.8660254,1.0,-0.8660254,0.5,2.3886801e-15,-0.8660254,0.5,1.1943401e-15,-0.5,0.8660254,-1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
2000-06-01,1457.37,1367.622,1429.67,1716.727,2067.246,2376.644,1934.585,1389.855,1278.647,1452.413,1901.501,1856.671,2404.592,1504.673,186.24625,1815.4156,387.72552,1655.3585,390.53772,1635.3121,342.0235,1612.6801316938927,1511.130982742795,1394.6357699252796,6,2,0,0,0,0,959817600,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,2.3886801e-15,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
2000-07-01,1603.549,1457.37,1367.622,1429.67,1716.727,2067.246,2376.644,1685.751,1389.855,1278.647,1452.413,1901.501,1856.671,1418.2207,45.956406,1735.8799,406.86487,1668.4514,380.4716,1640.9385,338.1521,1566.0870921857247,1484.2504913713974,1444.8231539850558,7,3,0,1,0,0,962409600,-0.5,0.8660254,-1.0,0.8660254,-0.5,8.5725277e-16,-0.8660254,0.5,-4.2862639e-16,-0.5,0.8660254,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
2000-08-01,1653.544,1603.549,1457.37,1367.622,1429.67,1716.727,2067.246,1649.913,1685.751,1389.855,1278.647,1452.413,1901.501,1476.1803,119.08299,1607.0306,258.84946,1705.2351,352.37115,1634.0883,337.99432,1577.325664530007,1543.8997456856987,1571.8038307970112,8,3,0,0,0,0,965088000,-0.8660254,0.8660254,-4.8985874e-16,-0.8660254,0.8660254,-9.797175e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
2000-09-01,1392.954,1653.544,1603.549,1457.37,1367.622,1429.67,1716.727,1339.534,1649.913,1685.751,1389.855,1278.647,1452.413,1571.4877,101.94119,1538.0803,139.18019,1734.1063,333.81155,1634.3909,338.0114,1600.191165171005,1598.7218728428493,1637.1959661594024,9,3,0,0,0,0,967766400,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,8.5787174e-16,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
2000-10-01,1316.008,1392.954,1653.544,1603.549,1457.37,1367.622,1429.67,1272.496,1339.534,1649.913,1685.751,1389.855,1278.647,1550.0156,138.29733,1484.1182,117.07362,1673.9252,341.87686,1638.8425,334.10428,1538.0200156197034,1495.8379364214247,1441.8023932318804,10,4,0,1,0,0,970358400,-0.8660254,-0.8660254,2.3886801e-15,0.8660254,0.8660254,-4.7773603e-15,0.5,-0.5,-1.0,-0.5,0.5,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
2000-11-01,1602.448,1316.008,1392.954,1653.544,1603.549,1457.37,1367.622,1393.703,1272.496,1339.534,1649.913,1685.751,1389.855,1454.1687,176.89845,1465.1746,135.40636,1556.0767,235.67322,1642.4685,329.97754,1471.4164109337923,1405.9229682107125,1341.166878646376,11,4,0,0,0,0,973036800,-0.5,-0.8660254,-1.0,-0.8660254,-0.5,4.899825e-15,0.8660254,0.5,-2.4499126e-15,-0.5,-0.8660254,-1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
2000-12-01,2431.274,1602.448,1316.008,1392.954,1653.544,1603.549,1457.37,1934.585,1393.703,1272.496,1339.534,1649.913,1685.751,1437.1367,148.24321,1504.3121,135.50749,1504.4325,141.94496,1659.8639,321.05267,1510.7258876536546,1504.1854841053564,1550.1917757292754,12,4,0,0,0,0,975628800,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-4.7773603e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
2001-01-01,2607.896,2431.274,1602.448,1316.008,1392.954,1653.544,1603.549,2376.644,1934.585,1393.703,1272.496,1339.534,1649.913,1783.2433,579.1975,1666.6295,397.68948,1583.8265,338.82562,1701.2546,385.28226,1786.8903213575582,1967.7297420526781,2255.057555145855,1,1,0,1,0,1,978307200,0.5,0.8660254,1.0,0.8660254,0.5,1.2246469e-16,0.8660254,0.5,6.123234e-17,-0.5,-0.8660254,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
2001-02-01,2045.654,2607.896,2431.274,1602.448,1316.008,1392.954,1653.544,2067.246,2376.644,1934.585,1393.703,1272.496,1339.534,2213.8726,536.823,1834.0206,548.5744,1714.7406,472.90726,1720.5256,425.78888,2033.1920249502905,2287.812871026339,2537.328311029171,2,1,0,0,0,0,980985600,0.8660254,0.8660254,1.2246469e-16,-0.8660254,-0.8660254,-2.4492937e-16,0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
2001-03-01,1938.578,2045.654,2607.896,2431.274,1602.448,1316.008,1392.954,1716.727,2067.246,2376.644,1934.585,1393.703,1272.496,2361.608,287.52222,1899.3723,546.1247,1790.0774,464.6318,1718.7263,424.23325,2036.9306174652033,2166.7334355131698,2143.9888622058343,3,1,0,0,0,0,983404800,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,1.1943401e-15,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
2001-04-01,1462.889,1938.578,2045.654,2607.896,2431.274,1602.448,1316.008,1429.67,1716.727,2067.246,2376.644,1934.585,1393.703,2197.376,359.5293,1990.3097,487.17984,1843.545,448.9837,1737.2139,428.94604,2007.4248322256421,2052.6557177565846,1979.6601724411667,4,2,0,1,0,0,986083200,0.8660254,-0.8660254,-2.4492937e-16,0.8660254,-0.8660254,-4.8985874e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
2001-05-01,1270.906,1462.889,1938.578,2045.654,2607.896,2431.274,1602.448,1367.622,1429.67,1716.727,2067.246,2376.644,1934.585,1815.707,310.2043,2014.7898,448.69034,1827.9161,460.67795,1739.9822,426.88306,1844.0640825579494,1757.7723588782924,1566.2432344882332,5,2,0,0,0,0,988675200,0.5,-0.8660254,1.0,-0.8660254,0.5,2.3886801e-15,-0.8660254,0.5,1.1943401e-15,-0.5,0.8660254,-1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
2001-06-01,1392.83,1270.906,1462.889,1938.578,2045.654,2607.896,2431.274,1457.37,1367.622,1429.67,1716.727,2067.246,2376.644,1557.4576,343.73523,1959.5328,523.7619,1785.4008,495.149,1731.9225,435.38086,1672.1166577905644,1514.3391794391462,1329.9734468976465,6,2,0,0,0,0,991353600,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,2.3886801e-15,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
2001-07-01,1618.098,1392.83,1270.906,1462.889,1938.578,2045.654,2607.896,1603.549,1457.37,1367.622,1429.67,1716.727,2067.246,1375.5416,97.152115,1786.4589,508.03882,1785.387,495.16125,1726.5442,439.4603,1588.330660453395,1453.5845897195732,1380.2586893795292,7,3,0,1,0,0,993945600,-0.5,0.8660254,-1.0,0.8660254,-0.5,8.5725277e-16,-0.8660254,0.5,-4.2862639e-16,-0.5,0.8660254,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
2001-08-01,1685.043,1618.098,1392.83,1270.906,1462.889,1938.578,2045.654,1653.544,1603.549,1457.37,1367.622,1429.67,1716.727,1427.278,176.14076,1621.4926,310.10327,1818.9525,468.90918,1727.7566,439.11008,1597.2608623173764,1535.8412948597866,1570.5301378759057,8,3,0,0,0,0,996624000,-0.8660254,0.8660254,-4.8985874e-16,-0.8660254,0.8660254,-9.797175e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
2001-09-01,1346.634,1685.043,1618.098,1392.83,1270.906,1462.889,1938.578,1392.954,1653.544,1603.549,1457.37,1367.622,1429.67,1565.3236,153.08807,1561.3906,238.02206,1828.1298,464.93362,1730.3815,438.7201,1623.5955036221633,1610.4421474298933,1662.140427575181,9,3,0,0,0,0,999302400,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,8.5787174e-16,-1.0,-1.0,3.6739403e-16,1.0,-7.3478806e-16,-1.0,1.1021821e-15,-1.8369701e-16,-1.0,5.5109107e-16,1.0,-2.6948419e-15,-1.0,train
2001-10-01,1320.879,1346.634,1685.043,1618.098,1392.83,1270.906,1462.889,1316.008,1392.954,1653.544,1603.549,1457.37,1367.622,1549.925,179.20891,1462.7333,160.45126,1707.6143,428.17133,1726.5215,442.14914,1540.5070525355143,1478.5380737149467,1409.7352855150361,10,4,0,1,0,0,1001894400,-0.8660254,-0.8660254,2.3886801e-15,0.8660254,0.8660254,-4.7773603e-15,0.5,-0.5,-1.0,-0.5,0.5,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
2001-11-01,1418.882,1320.879,1346.634,1685.043,1618.098,1392.83,1270.906,1602.448,1316.008,1392.954,1653.544,1603.549,1457.37,1450.852,203.22377,1439.065,170.57816,1564.6123,278.75983,1726.9274,441.74005,1474.6186367748599,1399.7085368574733,1338.650257103007,11,4,0,0,0,0,1004572800,-0.5,-0.8660254,-1.0,-0.8660254,-0.5,4.899825e-15,0.8660254,0.5,-2.4499126e-15,-0.5,-0.8660254,-1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
2001-12-01,1923.622,1418.882,1320.879,1346.634,1685.043,1618.098,1392.83,2431.274,1602.448,1316.008,1392.954,1653.544,1603.549,1362.1317,50.8063,1463.7277,150.97348,1494.971,214.43047,1711.6302,449.55188,1457.897645742402,1409.2952684287366,1402.8356514206014,12,4,0,0,0,0,1007164800,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-4.7773603e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,-2.4492937e-16,-4.8985874e-16,-7.3478806e-16,-9.797175e-16,-1.2246468e-15,-1.4695761e-15,1.0,1.0,1.0,1.0,1.0,1.0,train
2002-01-01,2321.869,1923.622,1418.882,1320.879,1346.634,1685.043,1618.098,2607.896,2431.274,1602.448,1316.008,1392.954,1653.544,1554.461,323.43628,1552.193,233.87372,1493.3092,210.5864,1669.3259,396.42072,1597.6149520196814,1666.4586342143684,1819.4647302841204,1,1,0,1,0,1,1009843200,0.5,0.8660254,1.0,0.8660254,0.5,1.2246469e-16,0.8660254,0.5,6.123234e-17,-0.5,-0.8660254,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
2002-02-01,1935.889,2321.869,1923.622,1418.882,1320.879,1346.634,1685.043,2045.654,2607.896,2431.274,1602.448,1316.008,1392.954,1888.1244,452.53888,1669.4882,394.7134,1588.7515,346.11703,1645.4904,339.34753,1814.8911664137768,1994.1638171071843,2221.388146056824,2,1,0,0,0,0,1012521600,0.8660254,0.8660254,1.2246469e-16,-0.8660254,-0.8660254,-2.4492937e-16,0.5,-0.5,-1.0,-0.5,0.5,1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
2002-03-01,1921.425,1935.889,2321.869,1923.622,1418.882,1320.879,1346.634,1938.578,2045.654,2607.896,2431.274,1602.448,1316.008,2060.46,226.46991,1711.2958,409.69098,1662.6384,340.72003,1636.3433,328.89908,1851.1905164896436,1965.026408553592,1992.9888292113646,3,1,0,0,0,0,1014940800,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,1.1943401e-15,-1.0,1.0,1.2246469e-16,-1.0,-2.4492937e-16,1.0,3.6739403e-16,6.123234e-17,-1.0,-1.8369701e-16,1.0,3.061617e-16,-1.0,train
2002-04-01,1507.561,1921.425,1935.889,2321.869,1923.622,1418.882,1320.879,1462.889,1938.578,2045.654,2607.896,2431.274,1602.448,2059.7278,227.13622,1807.0944,372.91968,1721.3712,333.88794,1634.9138,327.50043,1872.2608615427505,1943.225704276796,1935.737765842273,4,2,0,1,0,0,1017619200,0.8660254,-0.8660254,-2.4492937e-16,0.8660254,-0.8660254,-4.8985874e-16,-0.5,-0.5,1.0,-0.5,-0.5,1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
2002-05-01,1375.9,1507.561,1921.425,1935.889,2321.869,1923.622,1418.882,1270.906,1462.889,1938.578,2045.654,2607.896,2431.274,1788.2916,243.22743,1838.208,329.50018,1709.0894,340.1362,1638.6365,325.61575,1762.8509030799253,1725.3933521383979,1593.1963531684546,5,2,0,0,0,0,1020211200,0.5,-0.8660254,1.0,-0.8660254,0.5,2.3886801e-15,-0.8660254,0.5,1.1943401e-15,-0.5,0.8660254,-1.0,1.2246469e-16,-2.4492937e-16,3.6739403e-16,-4.8985874e-16,6.123234e-16,-7.3478806e-16,-1.0,1.0,-1.0,1.0,-1.0,1.0,train
